count	pubchem_cid	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	ExactMolWt	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	FractionCSP3	HallKierAlpha	HeavyAtomCount	HeavyAtomMolWt	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	MaxAbsEStateIndex	MaxAbsPartialCharge	MaxEStateIndex	MaxPartialCharge	MinAbsEStateIndex	MinAbsPartialCharge	MinEStateIndex	MinPartialCharge	MolLogP	MolMR	MolWt	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRadicalElectrons	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	NumValenceElectrons	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA13	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA4	PEOE_VSA5	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	RingCount	SMR_VSA1	SMR_VSA10	SMR_VSA2	SMR_VSA3	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA8	SMR_VSA9	SlogP_VSA1	SlogP_VSA10	SlogP_VSA11	SlogP_VSA12	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	SlogP_VSA7	SlogP_VSA8	SlogP_VSA9	TPSA	VSA_EState1	VSA_EState10	VSA_EState2	VSA_EState3	VSA_EState4	VSA_EState5	VSA_EState6	VSA_EState7	VSA_EState8	VSA_EState9	fr_Al_COO	fr_Al_OH	fr_Al_OH_noTert	fr_ArN	fr_Ar_COO	fr_Ar_N	fr_Ar_NH	fr_Ar_OH	fr_COO	fr_COO2	fr_C_O	fr_C_O_noCOO	fr_C_S	fr_HOCCN	fr_Imine	fr_NH0	fr_NH1	fr_NH2	fr_N_O	fr_Ndealkylation1	fr_Ndealkylation2	fr_Nhpyrrole	fr_SH	fr_aldehyde	fr_alkyl_carbamate	fr_alkyl_halide	fr_allylic_oxid	fr_amide	fr_amidine	fr_aniline	fr_aryl_methyl	fr_azide	fr_azo	fr_barbitur	fr_benzene	fr_benzodiazepine	fr_bicyclic	fr_diazo	fr_dihydropyridine	fr_epoxide	fr_ester	fr_ether	fr_furan	fr_guanido	fr_halogen	fr_hdrzine	fr_hdrzone	fr_imidazole	fr_imide	fr_isocyan	fr_isothiocyan	fr_ketone	fr_ketone_Topliss	fr_lactam	fr_lactone	fr_methoxy	fr_morpholine	fr_nitrile	fr_nitro	fr_nitro_arom	fr_nitro_arom_nonortho	fr_nitroso	fr_oxazole	fr_oxime	fr_para_hydroxylation	fr_phenol	fr_phenol_noOrthoHbond	fr_phos_acid	fr_phos_ester	fr_piperdine	fr_piperzine	fr_priamide	fr_prisulfonamd	fr_pyridine	fr_quatN	fr_sulfide	fr_sulfonamd	fr_sulfone	fr_term_acetylene	fr_tetrazole	fr_thiazole	fr_thiocyan	fr_thiophene	fr_unbrch_alkane	fr_urea	qed	Molecular_weight	LogP	Number_of_HBA_1	Number_of_HBA_2	Number_of_HBD_1	Number_of_HBD_2	Number_of_acidic_groups	Number_of_aliphatic_OH_groups	Number_of_basic_groups	Fraction_of_rotatable_bonds	Number_of_heavy_bonds	Number_of_heterocycles	Number_of_hydrophobic_groups	MolarRefractivity	Number_of_bonds	Number_of_NO2_groups	Number_of_SO_groups	Number_of_OSO_groups	Number_of_SO2_groups	PolarSurfaceArea	Geometrical_diameter	Geometrical_radius	Geometrical_shape_coefficient	Kier_shape_1	Kier_shape_2	Zagreb_group_index_1	Zagreb_group_index_2	Ncharges	C	H	N	O	RNH2	R2NH	R3N	ROPO3	ROH	RCHO	RCOR	RCOOH	RCOOR	ROR	RCCH	RCN	RINGS	AROMATIC	F	Cl	Br	S	P	B	I	K	Sb	Hg	Pt	V	Zn	Cr	Se	As	abonds	atoms	dbonds	logP	nF	sbonds	tbonds
31	11715767.0	2.079162743	530.4518308	10.95781916	8.656426794	8.656426794	7.843336593	5.248995911	5.248995911	3.817030798	3.817030798	2.795858768	2.795858768	1.980422312	1.980422312	0.0	4.794537184	0.0	5.907179729	6.544756406	28.9355806	0.0	12.39368714	18.19910121	15.28474565	0.0	213.090212	1.25	2.0625	2.8125	0.166666667	-2.1	16	202.152	10031.55718	9.149555002	3.483474762	1.389372156	92.7176852	11.58670509	0.357675998	11.58670509	0.252638763	0.011857521	0.252638763	0.011857521	-0.357675998	1.3626	60.0609	213.24	2	4	0	1	1	0	2	2	2	2	4	0	1	0	0	0	80	10.30076712	0.0	0.0	0.0	5.907179729	0.0	9.778515705	0.0	0.0	0.0	0.0	18.19910121	42.31057265	5.563451492	3	4.794537184	5.907179729	0.0	15.28474565	0.0	6.420821623	6.544756406	41.85016784	0	11.25737949	5.316788604	0.0	0.0	0.0	22.41989318	6.420821623	0.0	16.05191667	30.59278835	0.0	11.25737949	0	57.78	0	0.0	0	0	0	0.0	0	0	0.0	36.33333333	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.751108046	213.2399958	3.9115	14	3	2	2	0	0	0	0.055555556	18	3	0	69.0905	29	0	0	0	0	57.78	9.895098203	1.010348231	8.793750211	11.11111111	4.704	145	163	0	12	11	3	1	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	27	1	1.6914	0	17	0
27	133076.0	1.782221847	762.1153951	20.02673326	15.83267485	17.40510037	12.69169046	9.02509521	11.29447122	6.98737564	9.227581955	4.898292712	5.954121088	3.313662816	3.939404139	10.02329115	13.21233417	0.0	5.783244946	47.45122339	32.35197768	13.36556672	12.13273414	0.0	9.622004595	22.07147032	417.1489051	1.37037037	2.037037037	2.62962963	0.611111111	-1.35	27	389.735	667969.1215	21.94455558	9.726335649	6.952088072	165.7935733	12.57522165	0.495918644	12.57522165	0.208239892	0.007899998	0.208239892	-3.133459616	-0.495918644	2.1549	107.9914	417.959	3	7	0	1	1	1	0	1	6	2	9	0	9	0	1	1	152	15.37044016	5.749511833	5.783244946	10.02329115	0.0	0.0	4.794537184	13.13989185	0.0	0.0	11.60093989	44.3362508	25.5767015	29.6390378	2	17.94919712	33.09486226	0.0	9.622004595	5.917906046	25.68328649	45.27825983	22.71881894	0	5.749511833	15.1926253	5.687386275	5.749511833	11.60093989	58.64554401	10.02329115	5.917906046	36.04127517	12.13273414	5.022633314	0.0	0	101.73	0	2.907010534	0	0	0	0.0	0	0	22.18126738	42.60616653	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.47119415	417.9589934	10.8707	34	6	3	2	0	0	1	0.321428571	28	1	0	136.4096	56	0	0	0	2	111.31	11.71222568	1.004530515	10.65940258	23.28061224	10.68376068	290	300	0	18	28	3	4	1	0	1	0	0	0	1	0	0	1	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	55	3	4.1457	0	47	0
30	16038120.0	1.283554255	1487.968014	29.8547959	24.67738255	26.24980808	20.15023547	14.40517597	16.32945992	11.17213012	14.05198423	8.126842578	10.61369062	5.491116596	6.831126354	15.08719117	8.417796984	0.0	9.918116789	34.93232727	57.79756796	6.196843572	45.22274021	12.13273414	48.41530249	16.33780284	613.2601868	0.976190476	1.69047619	2.380952381	0.466666667	-3.12	42	573.896	2428113295.0	30.34147179	13.03066948	6.748060033	253.50385	12.90861152	0.49449804	12.90861152	0.228839903	0.188900122	0.228839903	-3.52192424	-0.49449804	5.0241	169.6702	614.216	2	10	0	2	2	2	1	3	10	2	12	0	9	0	2	2	226	25.17025962	10.77214515	15.65511591	5.948339281	0.0	0.0	4.899909731	13.40177551	4.983978521	0.0	23.73367403	58.0022579	57.06413261	34.82683517	5	13.15465994	50.26655391	0.0	19.7677765	0.0	42.87637998	68.9594949	53.68404636	0	5.749511833	20.27034989	28.82836088	5.749511833	11.60093989	92.90336031	9.837253136	0.0	26.68911765	53.55689653	5.022633314	0.0	0	102.93	0	2.88779879	0	0	0	0.0	0	0	25.81722305	62.82275594	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.341736962	614.2159901	15.7631	48	6	4	4	0	0	2	0.195652174	46	3	0	205.9338	86	0	0	0	2	113.71	16.3855444	1.005666049	15.29322618	33.3657845	15.05968779	444	472	0	30	40	7	3	0	2	3	0	0	0	0	0	0	1	0	0	5	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	82	2	6.1917	0	66	0
31	156414.0	1.558418119	1186.727317	23.91563832	18.52062074	19.27654968	16.52920844	10.90419068	11.28215515	7.69108353	8.098283657	5.342227868	5.63187433	3.590038841	3.770581471	5.817220841	9.184952232	0.0	10.92981304	40.45195406	39.26885477	24.53607432	18.19910121	0.0	32.08037966	21.0746658	485.1629956	1.264705882	2.088235294	2.852941176	0.291666667	-3.27	34	460.747	52821570.93	23.87369803	11.23762664	5.990027316	201.280417	13.52035686	0.491277456	13.52035686	0.247365682	0.004571764	0.247365682	-0.509632766	-0.491277456	4.3915	130.4284	485.947	2	8	0	1	1	2	1	3	7	2	10	0	9	0	1	1	178	20.10730312	23.71191553	0.0	5.907179729	0.0	0.0	9.694446915	14.35837209	0.0	0.0	18.17987557	36.76231	36.77424678	36.0473662	4	18.65867814	45.60367988	0.0	14.86786677	0.0	6.420821623	50.08849232	60.15396536	0	5.749511833	15.37044016	21.58305037	5.749511833	11.60093989	60.22996161	9.531400138	5.817220841	6.420821623	49.31411121	5.022633314	10.90292493	0	88.61	0	5.897164406	0	0	0	0.0	0	0	13.52035686	62.19358985	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.34297263	485.9469897	10.3133	32	6	3	3	0	0	1	0.27027027	37	2	0	154.8757	62	0	0	0	0	89.81	14.10885692	1.015177577	12.89792017	27.04601899	13.5168	311	334	0	24	25	5	3	0	2	1	0	0	0	0	0	0	2	0	0	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	59	2	4.4754	1	43	0
25	3339.0	2.099929247	746.2705505	18.6125197	14.70711006	15.463039	11.68637773	7.992740172	8.370704645	6.426830399	6.86326618	3.430243625	3.682219941	2.134560066	2.260548224	11.5703561	9.589074368	0.0	11.88721133	21.89904813	0.0	0.0	76.22588535	0.0	0.0	21.0746658	360.1128368	0.92	1.4	1.88	0.3	-2.33	25	339.669	255195.9824	19.00084114	7.702508412	5.068964928	152.2614351	12.42562086	0.476165913	12.42562086	0.349641539	0.109542249	0.349641539	-1.119072699	-0.476165913	4.68	97.2615	360.837	0	4	0	0	0	2	0	2	4	0	5	0	6	0	0	0	132	9.473725908	5.749511833	11.38429576	0.0	0.0	5.969305288	4.794537184	4.794537184	0.0	0.0	11.60093989	76.22588535	16.1495363	6.103966388	2	19.06280028	23.35349012	0.0	0.0	0.0	39.399966	0.0	64.68047284	0	5.749511833	4.736862954	0.0	5.749511833	11.60093989	23.45756743	9.531400138	0.0	43.61638897	48.53093655	5.022633314	0.0	0	52.6	0	5.835982981	0	0	0	0.0	0	0	0.0	55.85846146	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554061892	360.8369914	7.9657	25	4	0	0	0	0	0	0.269230769	26	0	0	120.1805	47	0	0	0	0	52.6	15.67917287	1.064800845	13.72498162	21.30177515	9.273922571	233	239	0	20	21	0	4	0	0	0	0	0	0	1	0	1	1	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	46	2	4.68	0	33	0
18	1548943.0	2.229830767	495.1056776	16.37203272	13.7633457	13.7633457	10.52407581	7.818412918	7.818412918	5.700882112	5.700882112	3.279427365	3.279427365	2.037167369	2.037167369	0.0	9.901064579	0.0	11.65669156	24.63299591	24.82591636	7.109797541	18.19910121	0.0	31.31630322	4.736862954	305.1990937	1.363636364	2.136363636	2.818181818	0.5	-1.97	22	278.202	62666.95282	18.07992511	9.874350583	7.157031543	132.7402687	11.76893726	0.504254592	11.76893726	0.219760347	0.055445379	0.219760347	0.055445379	-0.504254592	3.7896	88.9515	305.418	2	4	0	0	0	1	0	1	3	2	4	0	9	0	0	0	122	15.16017895	0.0	11.49902367	5.907179729	0.0	0.0	4.794537184	0.0	0.0	0.0	32.06588168	42.87655654	12.96557803	7.109797541	1	14.63792753	5.907179729	0.0	5.316788604	5.917906046	46.0755173	7.109797541	35.91459291	0	11.49902367	10.05365156	0.0	11.49902367	0.0	18.12350467	11.33929359	5.917906046	45.09421238	30.35114142	0.0	0.0	0	58.56	0	0.0	0	0	0	0.0	0	0	0.0	50.5	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.53886056	305.4179934	8.3955	31	4	2	2	0	0	0	0.454545455	22	0	0	119.3034	49	0	0	0	0	58.56	15.21622557	0.969391762	14.69667308	20.04545455	11.52263374	243	235	0	18	27	1	3	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	49	2	4.1805	0	41	0
31	5330286.0	1.507758547	1240.387811	22.94901851	19.09617015	19.09617015	16.02487714	11.64218531	11.64218531	8.864198996	8.864198996	6.720289528	6.720289528	4.993424931	4.993424931	0.0	9.589074368	0.0	22.94780416	22.97683077	62.9359226	6.9237372	17.68768042	18.32957771	25.50144398	4.983978521	447.2382732	1.121212121	1.878787879	2.545454545	0.458333333	-3.33	33	418.311	53698339.43	21.51229275	8.897288872	4.083227162	191.8089706	13.32949847	0.367740192	13.32949847	0.263110189	0.05360289	0.263110189	-0.247639588	-0.367740192	2.96582	128.6469	447.543	2	9	1	1	2	0	3	3	9	2	9	0	5	1	1	2	172	15.53348694	11.46504	5.783244946	5.948339281	5.559266895	0.0	14.15617402	9.967957042	4.983978521	0.0	12.84164325	44.38530327	43.80393424	17.44768134	5	4.794537184	34.27023472	0.0	24.83582381	0.0	45.57260172	36.39572396	46.00712834	0	0.0	21.09275383	17.45358833	0.0	0.0	51.48130578	0.0	6.9237372	54.57030469	29.32095846	0.0	11.03340144	0	105.04	0	0.0	0	0	0	0.0	0	0	1.722068502	70.61126483	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0.575410887	447.5429918	9.4345	36	7	2	1	0	0	1	0.135135135	37	4	0	155.1894	66	0	0	0	0	109.62	15.77262789	1.006131656	14.67650495	24.68371074	10.94766821	343	373	0	24	29	7	2	0	2	2	0	0	0	1	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	62	2	3.4326	0	47	0
28	3334.0	1.842356608	770.944595	14.65648977	11.29076062	12.1072572	10.24151474	6.320675941	7.137172522	4.296061796	5.442994983	2.838110605	3.835614546	1.883744651	2.761987241	6.093240071	4.794537184	0.0	0.0	5.948339281	15.92888491	12.00528102	11.76188495	36.39820241	32.15434274	0.0	299.0728477	1.19047619	2.0	2.761904762	0.066666667	-2.47	21	286.251	101137.8077	13.51018677	5.884696645	3.16829406	125.276894	11.16868603	0.452571857	11.16868603	0.413189963	0.373806584	0.413189963	-0.548203567	-0.452571857	3.8924	82.6864	299.355	2	5	0	0	0	2	1	3	4	2	6	0	3	0	0	0	106	9.720841475	0.0	0.0	5.948339281	0.0	6.093240071	5.316788604	9.778515705	0.0	0.0	29.96098615	30.33183534	9.790966951	18.14319898	3	9.531400138	34.83686574	0.0	9.967957042	0.0	9.790966951	12.42658615	48.53093655	0	0.0	5.316788604	10.74287647	0.0	11.76188495	23.17099465	4.736862954	0.0	0.0	58.3219035	0.0	11.03340144	0	67.01	0	1.670284733	0	0	0	0.0	0	0	0.0	46.6630486	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769596101	299.3549958	6.1651	18	5	2	2	0	0	0	0.217391304	23	1	0	95.9978	36	0	0	0	0	92.31	11.8768451	1.009484084	10.76526236	15.87901701	7.513007284	173	185	0	15	13	3	2	0	2	0	0	0	0	0	0	1	0	0	0	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	34	1	3.9654	0	19	0
30	9903786.0	2.445262388	636.9240947	13.99119935	9.644161229	10.46065781	8.969234251	5.231546561	6.048043142	3.713844255	4.766043096	2.363005017	3.462571031	1.535224557	2.606946015	11.93829424	13.97948942	0.0	16.38175431	10.44059869	11.33678588	18.19910121	12.13273414	0.0	5.316788604	11.46733495	279.0477758	1.157894737	1.789473684	2.315789474	0.0	-2.41	19	269.216	20481.24456	13.03187596	5.067761026	2.885265461	111.576968	12.84288809	0.365505008	12.84288809	0.316752332	0.169560185	0.316752332	-0.782401738	-0.365505008	2.1437	71.437	279.296	5	5	0	0	0	1	1	2	3	3	7	0	3	0	0	0	98	11.46733495	10.81830282	0.0	0.0	5.907179729	6.031114512	10.11132579	9.184952232	0.0	11.33678588	12.13273414	23.7625527	4.877147194	5.563451492	2	13.97948942	28.2761621	0.0	0.0	11.46733495	0.0	5.316788604	41.71250768	0	10.44059869	16.78412356	14.18603421	0.0	11.33678588	11.93829424	0.0	5.817220841	10.35798868	30.33183534	0.0	10.44059869	0	98.21	0	1.139890401	0	0	0	0.0	0	0	12.84288809	42.0172215	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0.801740458	279.295996	5.3033	15	6	3	1	0	0	0	0.2	20	1	0	80.5085	30	0	0	0	0	126.45	11.63897727	0.985592495	10.80911718	15.39	6.635204082	142	156	0	12	10	3	2	0	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11	29	2	3.6173	1	17	0
30	132519.0	2.182263851	830.4749478	20.6814338	16.41208096	16.41208096	13.34977431	9.351505657	9.351505657	7.30462285	7.30462285	4.66154489	4.66154489	3.315030327	3.315030327	17.8669266	14.38361155	0.0	24.15308713	12.84164325	16.46637642	7.047671983	5.480096598	44.30978624	15.61755573	5.207253025	388.2110554	1.142857143	1.857142857	2.5	0.45	-2.87	28	360.244	1592738.249	21.43030307	9.889461961	5.561703002	163.5839585	12.79244985	0.360888473	12.79244985	0.243631463	0.144778989	0.243631463	-0.774485072	-0.360888473	1.499	105.4913	388.468	5	8	0	0	0	1	1	2	4	5	8	0	9	0	0	0	152	15.61755573	6.041840829	0.0	17.72153919	0.0	0.0	19.59086458	5.480096598	0.0	0.0	32.0465756	23.96854623	42.90698978	0.0	2	19.59086458	28.62446412	0.0	21.09765233	11.83581209	39.1517801	7.047671983	36.02576334	0	0.0	16.11367381	0.0	0.0	0.0	41.00228355	20.80443318	11.83581209	32.25256914	30.46231185	0.0	10.90292493	0	123.32	0	0.0	0	0	0	0.0	0	0	0.0	71.5	0	0	0	0	0	1	1	0	0	0	3	3	0	0	0	0	4	0	1	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.329836602	388.4679923	8.3887	34	7	5	5	1	0	0	0.413793103	29	1	0	135.0008	57	0	0	0	0	126.15	10.19916247	0.974538545	9.465632703	24.27110583	12.0	286	300	0	20	28	4	4	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	56	3	2.6717	0	44	0
31	16736529.0	2.077510721	860.1506143	15.85300667	12.46143833	13.21736728	10.50723905	6.638330351	7.016294825	4.96345398	5.321467068	3.508531628	3.772053598	2.433147831	2.653049711	0.0	0.0	0.0	11.1014491	17.70863434	22.57034281	0.0	19.63396119	18.41457405	19.93591408	22.07147032	318.0995868	1.272727273	2.045454545	2.772727273	0.285714286	-2.41	22	303.648	119846.3986	14.52405654	5.41554723	2.329267822	131.6843563	6.03578925	0.496079622	6.03578925	0.223072632	0.116127593	0.223072632	0.116127593	-0.496079622	2.13064	84.1104	318.768	2	7	0	0	0	0	3	3	7	1	8	0	3	0	0	0	114	15.03763008	11.26621255	10.80028704	5.948339281	0.0	0.0	4.983978521	4.983978521	9.967957042	0.0	11.60093989	13.8474744	17.32374656	25.67580202	3	4.736862954	28.71315711	0.0	24.50301373	0.0	20.39223081	12.84346502	34.49810444	0	5.749511833	10.47053043	5.948339281	5.749511833	11.60093989	31.61281127	6.544756406	13.8474744	16.82083098	12.52416365	5.153109817	11.16387794	0	91.74	0	6.03578925	0	0	0	0.0	0	0	1.836666667	42.57198853	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0.743724502	318.7679943	5.6845	21	7	1	0	0	0	0	0.125	24	3	0	100.3718	39	0	0	0	0	91.74	11.45516487	1.005178186	10.39615347	16.84375	6.857142857	193	194	0	14	15	6	1	0	0	1	0	0	0	0	0	0	1	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	37	0	2.7118	0	23	0
29	4173.0	3.032858934	294.228459	9.137828202	6.596914794	6.596914794	5.66390246	3.438905119	3.438905119	2.29596592	2.29596592	1.544695413	1.544695413	0.978368293	0.978368293	4.923311049	10.11431827	0.0	18.96950115	5.824404498	0.0	10.76394322	6.9237372	0.0	4.983978521	5.106527395	171.0643911	1.833333333	2.5	3.0	0.5	-1.43	12	162.084	563.5352627	8.664607379	3.310964148	1.424127174	68.61221883	10.37300076	0.392286935	10.37300076	0.342429703	0.081898148	0.342429703	-0.518194444	-0.392286935	0.09202	40.7042	171.156	1	6	0	0	0	0	1	1	5	1	6	0	3	0	0	0	66	15.22084566	12.74159998	5.824404498	0.0	0.0	5.817862778	0.0	9.551078169	0.0	0.0	0.0	4.923311049	6.9237372	6.606881965	1	10.02983844	5.817862778	0.0	9.551078169	0.0	13.46849361	6.606881965	22.13556634	0	0.0	0.0	5.817862778	0.0	0.0	26.18779858	6.544756406	17.03805547	5.824404498	6.196843572	0.0	0.0	0	81.19	0	0.0	0	0	0	0.0	0	0	1.361111111	35.97222222	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.515868008	171.1559969	1.6233	12	3	1	1	0	1	0	0.25	12	1	0	50.9292	21	2	0	0	0	81.19	6.533213639	0.975867929	5.694772358	10.08333333	4.296875	103	102	2	6	9	3	3	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21	1	0.6152	0	15	0
31	4622.0	2.193990274	550.4912533	12.95781916	10.31822284	10.31822284	8.72387665	5.701650109	5.701650109	3.729408906	3.729408906	2.332056063	2.332056063	1.505334196	1.505334196	6.093240071	4.794537184	0.0	0.0	12.55522125	23.20373489	7.109797541	0.0	25.12283841	20.0216086	4.736862954	249.1113413	1.5	2.333333333	3.055555556	0.333333333	-2.24	18	234.15	16664.71645	12.2230869	5.394841751	2.708582195	104.3050614	11.04827846	0.493529165	11.04827846	0.413189963	0.351381042	0.413189963	-0.558784651	-0.493529165	2.53	67.9074	249.27	2	6	0	0	0	1	1	2	4	2	6	0	4	0	0	0	96	14.45770443	5.749511833	0.0	5.948339281	0.0	6.093240071	5.316788604	9.778515705	0.0	0.0	6.9237372	18.55355576	6.066367068	24.75008094	2	14.26826309	23.07498079	0.0	9.967957042	0.0	13.34455882	19.03346811	18.19910121	0	5.749511833	10.05365156	10.74287647	5.749511833	0.0	29.77787662	4.736862954	0.0	13.34455882	18.19910121	0.0	11.03340144	0	76.24	0	0.0	0	0	0	0.0	0	0	0.0	43.33333333	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.872510972	249.2699951	5.6084	20	5	2	2	0	0	0	0.315789474	19	1	0	83.6528	34	0	0	0	0	76.24	11.9699757	1.008964885	10.86361972	14.4099723	6.9632	167	165	0	12	15	3	3	0	2	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	33	1	2.603	0	23	0
